ID_INVENTARIO_REPORTE,CLAVE_REP,PAIS,ENTIDAD_REGULADA,REGULADOR,SERIE,SUBSERIE,GRUPO,NOMBRE,SECCION,VERSION,PERIODO,DESCRIPCION,FECHA_ENTREGA,CARACTERISTICAS,REGULACION_REPORTE,FECHA_ALTA,FECHA_ACTUALIZADA,CLAVE_REPORTE_GENERAL,FECHA_REGULACION,VIGENTE
347,GT_FIN_DM_DM_00_21,GT,FIN,SUPER,DM,,OPERATIVOS,DM,00,21,03-MENS,DM a DEPÓSITOS Y OBLIGACIONES FINANCIERAS CLASIFICADAS POR MONTO,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_DM_DM_00,,True
350,GT_FIN_DO_DO_00_21,GT,FIN,SUPER,DO,,CONTABLES,DO,00,21,03-MENS,DO DETALLE DE DEPÓSITOS Y OBLIGACIONES FINANCIERAS DEL GOBIERNO,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_DO_DO_00,,True
362,GT_FIN_EM_EM_00_21,GT,FIN,SUPER,EM,,CONTABLES,EM,00,21,05-TRIM,EM a INFORMACIÓN FINANCIERA DE DEUDORES EMPRESARIALES MAYORES,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_EM_EM_00,,True
352,GT_FIN_FE_FE_00_21,GT,FIN,SUPER,FE,,CONTABLES,FE,00,21,03-MENS,FE FLUJO DE EFECTIVO,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_FE_FE_00,,True
346,GT_FIN_FI_FI_00_21,GT,FIN,SUPER,FI,,CONTABLES,FI,00,21,03-MENS,FI FIDEICOMISOS,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_FI_FI_00,,True
344,GT_FIN_IA_IA_00_21,GT,FIN,SUPER,IA,,CONTABLES,IA,00,21,03-MENS,IA FORMA 70 A,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_IA_IA_00,,True
345,GT_FIN_IB_IB_00_21,GT,FIN,SUPER,IB,,CONTABLES,IB,00,21,01-DIA,IB FORMA 70 B,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_IB_IB_00,,True
354,GT_FIN_IC1_IC1_00_21,GT,FIN,SUPER,IC1,,CONTABLES,IC1,00,21,03-MENS,IC1 INFORMACIÓN DE CREDITOS OBTENIDOS DEL EXTERIOR,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_IC1_IC1_00,,True
355,GT_FIN_IC2_IC2_00_21,GT,FIN,SUPER,IC2,,CONTABLES,IC2,00,21,03-MENS,IC2 a INFORMACIÓN DE CREDITOS OBTENIDOS DEL EXTERIOR,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_IC2_IC2_00,,True
371,GT_FIN_LCR_LCR_00_21,GT,FIN,SUPER,LCR,,RIESGOS,LCR,00,21,03-MENS,LCR COEFICIENTE DE COBERTURA DE LIQUIDEZ,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_LCR_LCR_00,,True
353,GT_FIN_LR_LR_00_21,GT,FIN,SUPER,LR,,RIESGOS,LR,00,21,01-DIA,LR LIQUIDEZ EN RIESGO,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_LR_LR_00,,True
366,GT_FIN_MC_MC_00_21,GT,FIN,SUPER,MC,,CONTABLES,MC,00,21,06-ANUAL,MC MOVIMIENTO DE CAPITAL CONTABLE,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_MC_MC_00,,True
339,GT_FIN_OF_OF_00_21,GT,FIN,SUPER,OF,,CONTABLES,OF,00,21,02-SEM,"OF OBLIGACIONES FINANCIERAS, FIDEICOMISOS Y REPORTOS",NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_OF_OF_00,,True
348,GT_FIN_OR_OR_00_21,GT,FIN,SUPER,OR,,OPERATIVOS,OR,00,21,03-MENS,OR ESTADO DE ACEPTACIÓN DE OBLIGACIONES Y RESPONSABILIDAD Y SITUACION DE ENDEUDAMIENTO,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_OR_OR_00,,True
369,GT_FIN_PV1_PV1_00_21,GT,FIN,SUPER,PV1,,OPERATIVOS,PV1,00,21,06-ANUAL,PV1 PLAN DE VALUACION DE ACTIVOS CREDITICIOS DEUDORES EMPRESARIALES MAYORES,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_PV1_PV1_00,,True
370,GT_FIN_PV2_PV2_00_21,GT,FIN,SUPER,PV2,,OPERATIVOS,PV2,00,21,06-ANUAL,PV2 PLAN DE VALUACION DE ACTIVOS CREDITICIOS DEUDORES EMPRESARIALES MAYORES,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_PV2_PV2_00,,True
338,GT_FIN_RM_RM_00_21,GT,FIN,SUPER,RM,,CONTABLES,RM,00,21,02-SEM,RM ESTADO DE POSICION PATRIMONIAL,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_RM_RM_00,,True
367,GT_FIN_RO1_RO1_00_21,GT,FIN,SUPER,RO1,,RIESGOS,RO1,00,21,06-ANUAL,RO1 a INFORMACIÓN DE RIESGO OPERACIONAL,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_RO1_RO1_00,,True
368,GT_FIN_RO2_RO2_00_21,GT,FIN,SUPER,RO2,,RIESGOS,RO2,00,21,06-ANUAL,RO2 INFORMACIÓN DE RIESGO OPERACIONAL,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_RO2_RO2_00,,True
337,GT_FIN_TI_TI_00_21,GT,FIN,SUPER,TI,,CONTABLES,TI,00,21,03-MENS,TI TASAS DE INTERÉS NOMINAL,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_TI_TI_00,,True
340,GT_FIN_TJ_TJ_00_21,GT,FIN,SUPER,TJ,,OPERATIVOS,TJ,00,21,02-SEM,"TJ TASA EFECTIVA ANUAL, EN MN Y ME",NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_TJ_TJ_00,,True
351,GT_FIN_UR_UR_00_21,GT,FIN,SUPER,UR,,RIESGOS,UR,00,21,03-MENS,UR UNIDADES DE RIESGO,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_UR_UR_00,,True
332,GT_FIN_VA1_VA1_00_21,GT,FIN,SUPER,VA1,,CONTABLES,VA1,00,21,01-DIA,VA1 INTEGRACIÓN DE VARIACIONES DEL SALDO CONTABLE EN INVERSIONES,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-03-01 00:00:00.000,GT_FIN_VA1_VA1_00,,True
333,GT_FIN_VA2_VA2_00_21,GT,FIN,SUPER,VA2,,CONTABLES,VA2,00,21,01-DIA,VA2 INTEGRACIÓN DE VARIACIONES DEL SALDO CONTABLE DE LA CARTERA DE CRÉDITOS,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_VA2_VA2_00,,True
334,GT_FIN_VA3_VA3_00_21,GT,FIN,SUPER,VA3,,CONTABLES,VA3,00,21,01-DIA,VA3 INTEGRACIÓN DE VARIACIONES DEL SALDO CONTABLE DE LA CARTERA DE CRÉDITOS,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_VA3_VA3_00,,True
335,GT_FIN_VA4_VA4_00_21,GT,FIN,SUPER,VA4,,CONTABLES,VA4,00,21,01-DIA,VA4 INTEGRACIÓN DE VARIACIONES DEL SALDO CONTABLE EN OBLIGACIONES DEPOSITARIAS Y/O FINANCIERAS,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_VA4_VA4_00,,True
336,GT_FIN_VA5_VA5_00_21,GT,FIN,SUPER,VA5,,CONTABLES,VA5,00,21,01-DIA,VA5 INTEGRACIÓN DE VARIACIONES DEL SALDO CONTABLE EN CRÉDITOS OBTENIDOS,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,GT_FIN_VA5_VA5_00,,True
2444,GT_TC_CC3_CC3_00_22,GT,TC,SUPER,CC3,,CARTERA,CC3,00,22,03-MENS,CC3 ARCHIVO DE SALDOS Y MOVIMIENTOS DE CRÉDITOS,,,AC_SIB_14-2007,,,GT_TC_CC3_CC3_00,,True
2445,GT_TC_CC9_CC9_00_22,GT,TC,SUPER,CC9,,CARTERA,CC9,00,22,03-MENS,CC9 Archivo de Valuación de Activos Crediticios y Otros Activos Crediticios,,,AC_SIB_14-2007,,,GT_TC_CC9_CC9_00,,True
868,MX_AF_AFORE_Anexo 102_LXIX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 102,LXIX,21,03-MENS,Información de los Trabajadores ISSSTE,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 102_LXIX,,True
856,MX_AF_AFORE_Anexo 104_I_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 104,I,21,03-MENS,Información de la verificación de saldos de los Trabajadores que se encuentren en una Prestadora de Servicio,,,CONSAR,2023-08-14 10:40:57.340,2023-08-14 10:40:57.340,MX_AF_AFORE_Anexo 104_I,,True
888,MX_AF_AFORE_Anexo 106_XIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 106,XIII,21,03-MENS,Información de operaciones de compra-venta de reporto y prestamo de valores realiadas por Sociedades de Inversión,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 106_XIII,,True
890,MX_AF_AFORE_Anexo 107 y 108_XIV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 107 y 108,XIV,21,03-MENS,"Información de los catalogos de numeros de cuenta del cliente y de contrapartes y de beneficiarios, según los custodios de las Sociedades de Inversión",,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 107 y 108_XIV,,True
898,MX_AF_AFORE_Anexo 109_XV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 109,XV,21,03-MENS,Información de los escenarios de las matrices de cambios de los instrumentos,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 109_XV,,True
885,MX_AF_AFORE_Anexo 11_XI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 11,XI,21,03-MENS,Información de las solicitudes de traspaso Administradora-Administradora y registro de Prestadora de Servicio y su diagnóstico de certificación,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 11_XI,,True
901,MX_AF_AFORE_Anexo 111_XVII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 111,XVII,21,03-MENS,Información del desgloce de los activos sujetos de inversión operados por los mandatarios,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 111_XVII,,True
903,MX_AF_AFORE_Anexo 112_XVIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 112,XVIII,21,03-MENS,Información para la identificación de atributos de las posiciones de los mandatos reportados en el formato 0330,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 112_XVIII,,True
891,MX_AF_AFORE_Anexo 114_XIV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 114,XIV,21,03-MENS,Información de la liquidación de las operaciones de los retiros IMSS,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 114_XIV,,True
899,MX_AF_AFORE_Anexo 115_XV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 115,XV,21,03-MENS,Información de la liquidación de las operaciones de los retiros ISSSTE,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 115_XV,,True
892,MX_AF_AFORE_Anexo 117_XIX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 117,XIX,21,03-MENS,Información de los escenarios de las matrices de cambios de los instrumentos financieros integrando los escenarios fijos establecidos por el (CAR),,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 117_XIX,,True
905,MX_AF_AFORE_Anexo 118_XX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 118,XX,21,03-MENS,"Información de la descomposición de los vehículos accionarios, inmobiliarios, de deuda y de mercancías en sus distintos componentes",,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 118_XX,,True
908,MX_AF_AFORE_Anexo 119_XXI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 119,XXI,21,03-MENS,"Información de la descomposición de los indices accionarios, inmobiliarios, de deuda y de mercancías en sus distintos componentes",,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 119_XXI,,True
900,MX_AF_AFORE_Anexo 120_XVI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 120,XVI,21,03-MENS,"Información de la composición de genero en numeros absolutos del total de personas integrantes del consejo de administración, del director general, de los funcionarios de 2 niveles inmediatos siguientes y sus comisarios, integración de comité de inversión y riesgos, así como contralor normativo",,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 120_XVI,,True
902,MX_AF_AFORE_Anexo 121_XVII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 121,XVII,21,03-MENS,Información de las certificaciones y especificaciones sobre los funcionarios que realizan actividades y labores en materia financiera dentro de las Sociedades de Inversión,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 121_XVII,,True
910,MX_AF_AFORE_Anexo 122_XXII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 122,XXII,21,03-MENS,Información sobre el índice de rentabilidad diaria del portafolio de referencia aplicable a la cartera del Activo Total de la Sociedad de Inversión,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 122_XXII,,True
904,MX_AF_AFORE_Anexo 123_XVIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 123,XVIII,21,03-MENS,"Información de la composición de instrumentos estructurados en los que invierten los fondos que administra la Administradora, así como de las inversiones en que han participado a nivel nacional e internacional, con la última información pública disponible al cierre del día hábil anterior al de entrega del formato",,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 123_XVIII,,True
893,MX_AF_AFORE_Anexo 124_XIX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 124,XIX,21,03-MENS,"Información pública disponible de la composición de Fondos Mutuos, al cierre del día hábil anterior al de entrega del formato",,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 124_XIX,,True
869,MX_AF_AFORE_Anexo 125_LXXII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 125,LXXII,21,03-MENS,"Información a detalle del resultado de la certificación de solicitudes de Registro en la misma Administradora de cuentas asignadas, y de cuentas de reciente apertura no asignadas",,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 125_LXXII,,True
870,MX_AF_AFORE_Anexo 126_LXXIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 126,LXXIII,21,03-MENS,Información a detalle estimada del saldo a traspasar por Trabajador previo a la fecha de liquidación (sin incluir traspasos complementarios),,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 126_LXXIII,,True
906,MX_AF_AFORE_Anexo 127_XX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 127,XX,21,03-MENS,Información a detalle de las reclamaciones de los trabajadores recibidas por la Administradora,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 127_XX,,True
909,MX_AF_AFORE_Anexo 128_XXI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 128,XXI,21,03-MENS,Información de los servicios brindados por las Administradoras,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 128_XXI,,True
871,MX_AF_AFORE_Anexo 129_LXXIV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 129,LXXIV,21,03-MENS,Información a detalle de Trabajadores que se encuentran en la base de datos SAR 92,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 129_LXXIV,,True
889,MX_AF_AFORE_Anexo 13_XIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 13,XIII,21,03-MENS,Información de los montos liquiddos de os recursos traspasados del Trabajador y traspasos no atendidos,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 13_XIII,,True
872,MX_AF_AFORE_Anexo 130_LXXV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 130,LXXV,21,03-MENS,Información a detalle de montos liquidados en el periodo del subproceso de Transferencias de Recursos de Trabajadores ISSSTE,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 130_LXXV,,True
873,MX_AF_AFORE_Anexo 131_LXXVI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 131,LXXVI,21,03-MENS,Información a detalle de montos liquidados del subproceso de disposición de recursos de Trabajadores ISSSTE,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 131_LXXVI,,True
874,MX_AF_AFORE_Anexo 132_LXXVII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 132,LXXVII,21,03-MENS,Información a detalle de montos liquidados en el periodo del subproceso de retiros parciales ISSSTE,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 132_LXXVII,,True
911,MX_AF_AFORE_Anexo 133_XXII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 133,XXII,21,03-MENS,Información a detalle de montos liquidados en el periodo del subproceso de Saldos Previos y transferencias de recursos de Trabajadores IMSS,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 133_XXII,,True
912,MX_AF_AFORE_Anexo 134_XXIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 134,XXIII,21,03-MENS,Información a detalle de montos liquidados en el periodo del subproceso de disposición de recursos,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 134_XXIII,,True
914,MX_AF_AFORE_Anexo 135_XXIV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 135,XXIV,21,03-MENS,Información a detalle de montos liquidados en el periodo del subproceso de retiros parciales IMSS,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 135_XXIV,,True
917,MX_AF_AFORE_Anexo 136_XXV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 136,XXV,21,03-MENS,Información a detalle de montos liquidados en el periodo del subproceso de Transferencias de Recursos de Trabajadores ISSSTE,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 136_XXV,,True
918,MX_AF_AFORE_Anexo 137_XXVI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 137,XXVI,21,03-MENS,Información a detalle de montos liquidados en el periodo del subproceso de disposición de recursos de Trabajadores ISSSTE,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 137_XXVI,,True
919,MX_AF_AFORE_Anexo 138_XXVII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 138,XXVII,21,03-MENS,Información a detalle de montos liquidados en el periodo del subproceso de retiros parciales ISSSTE,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 138_XXVII,,True
920,MX_AF_AFORE_Anexo 139_XXVIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 139,XXVIII,21,03-MENS,"Información de los componentes que forman parte de la trayectoria de Inversión de la SIEFORE que administra la AFORE y que pos sus características no estén contenidos en los vectores de precios señalados en los anexos 93, 94 y 95",,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 139_XXVIII,,True
913,MX_AF_AFORE_Anexo 140_XXIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 140,XXIII,21,03-MENS,"Información de los componentes que forman parte de la trayectoria de Inversión de la SIEFORE que administra la AFORE y que pos sus características no estén contenidos en los vectores de precios señalados en los anexos 93, 94 y 95",,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 140_XXIII,,True
915,MX_AF_AFORE_Anexo 141_XXIV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 141,XXIV,21,03-MENS,Información de la participación de las SIEFORES en fondos mutuos que son operados a través de intermediarios financieros distintos a los custodios internacionales y otros aspectos de los fondos mutuos,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 141_XXIV,,True
907,MX_AF_AFORE_Anexo 20_XX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 20,XX,21,03-MENS,Información sobre el resultado de la liquidación del traspaso de recursos SAR 92 exitoso,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 20_XX,,True
916,MX_AF_AFORE_Anexo 29_XXIX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 29,XXIX,21,03-MENS,Información del resultado de la liquidación de unificaciones SAR ISSSTE,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 29_XXIX,,True
921,MX_AF_AFORE_Anexo 30_XXX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 30,XXX,21,03-MENS,Información de la dispersión de cuentas solicitadas de Administradora Receptora a Administradora Transferente del proceso de Traspasos Administradora-Administradora,,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 30_XXX,,True
922,MX_AF_AFORE_Anexo 31_XXXI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 31,XXXI,21,03-MENS,"Información de la liquidación de cuentas del proceso de traspasos Administradora-Administradora, de solicitudes no atendidas y registro de Prestadoras de Servicio",,,CONSAR,2023-08-14 10:40:57.370,2023-08-14 10:40:57.370,MX_AF_AFORE_Anexo 31_XXXI,,True
894,MX_AF_AFORE_Anexo 41_XLI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 41,XLI,21,03-MENS,Información sobre aportaciones liquidadas a las Administradoras y aportaciones dispersadas a las Prestadoras de Servicio,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 41_XLI,,True
895,MX_AF_AFORE_Anexo 43_XLIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 43,XLIII,21,03-MENS,Información de la liquidación de las operaciones del proceso de retiros,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 43_XLIII,,True
896,MX_AF_AFORE_Anexo 44_XLIV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 44,XLIV,21,03-MENS,Información relacionadas con los montos liquidados en el periodo del subproceso de disposición de recursos,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 44_XLIV,,True
897,MX_AF_AFORE_Anexo 45 Y 46_XLIV Bis_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 45 Y 46,XLIV Bis,21,03-MENS,Información relacionada con los montos liquidados en los periodos del subproceso de transferencias de recursos y del subproceso de retiros parciales,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 45 Y 46_XLIV Bis,,True
864,MX_AF_AFORE_Anexo 55_LIII_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 55,LIII,21,03-MENS,Información de las fechas de envio de los paquetes de información a detalle,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 55_LIII,,True
865,MX_AF_AFORE_Anexo 57_LV_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 57,LV,21,03-MENS,Información a detalle de la liberación de pendientes de Trabajadores ISSSTE,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 57_LV,,True
866,MX_AF_AFORE_Anexo 58_LVI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 58,LVI,21,03-MENS,Información sobre las líneas de captura pagadas de la recaudacion ISSSTE,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 58_LVI,,True
877,MX_AF_AFORE_Anexo 6_VI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 6,VI,21,03-MENS,Información del registro de trabajadores en las Administradoras de los Trabajadores Afiliados y Trabajadores Independientes.,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 6_VI,,True
857,MX_AF_AFORE_Anexo 60_I_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 60,I,21,03-MENS,"Balanza de comprobación de las Administradoras a primer y segundo nivel, con cifras al último día hábil del mes anterior y los cinco primeros dias hábiles del mes en curso",,,CONSAR,2023-08-14 10:40:57.340,2023-08-14 10:40:57.340,MX_AF_AFORE_Anexo 60_I,,True
875,MX_AF_AFORE_Anexo 64_V_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 64,V,21,03-MENS,Información de los movimientos monetarios diarios que se realizan en los procesos operativos de las Administradoras,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 64_V,,True
878,MX_AF_AFORE_Anexo 65_VI_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 65,VI,21,03-MENS,Información sobre la actualización de datos generales de sucursales,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 65_VI,,True
862,MX_AF_AFORE_Anexo 68_IX_21,MX,AF,CONSAR,AFORE,,AFORE,Anexo 68,IX,21,03-MENS,Información de los depositos y retiros de aportaciones de ahorro voluntario a través de las Administradoras,,,CONSAR,2023-08-14 10:40:57.357,2023-08-14 10:40:57.357,MX_AF_AFORE_Anexo 68_IX,,True
